track_id,rms_energy,mfcc_1_mean,mfcc_1_var,mfcc_2_mean,mfcc_2_var,mfcc_3_mean,mfcc_3_var,mfcc_4_mean,mfcc_4_var,mfcc_5_mean,mfcc_5_var,mfcc_6_mean,mfcc_6_var,mfcc_7_mean,mfcc_7_var,mfcc_8_mean,mfcc_8_var,mfcc_9_mean,mfcc_9_var,mfcc_10_mean,mfcc_10_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,spectral_contrast_mean,spectral_contrast_var,spectral_rolloff_mean,spectral_rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,chroma_features_mean,chroma_features_var,tonnetz_mean,tonnetz_var
2,0.1660158361967979,-271.57605,1240.4342,167.95053,372.7076,-55.43029,789.17487,-41.761093,227.82036,17.678856,286.56482,-10.52565,220.56699,-7.8160057,141.36241,20.08149,177.58696,3.1314569,79.26403,-5.9568067,93.60523,3380.546967661909,2116580.958978001,3354.3082665643738,466743.7691069176,13.80558053629446,331.3837502167614,6841.75895656815,6364565.274542003,0.0176732794153212,0.0001966222985127,0.6824625,0.05526827,0.0227632874524399,0.0024297828512581
5,0.1695837043120522,-305.193359375,1086.1138916015625,162.68209838867188,325.8787536621094,-38.45351028442383,776.7694702148438,-28.504419326782227,191.2733459472656,23.265789031982425,346.9803466796875,-5.656923770904541,161.40994262695312,-8.129048347473145,146.19760131835938,16.67506980895996,124.15951538085938,3.619805574417114,76.33901977539062,-5.8507232666015625,94.6904754638672,2618.4565268694582,1602456.1375135516,3196.029950595686,508999.1593900428,13.53929062187492,310.851663447997,5615.051326489802,6584795.954571297,0.0107140337017564,9.810126927520568e-05,0.7555364966392517,0.0430021025240421,0.0044710804257979,0.0025920938122654
10,0.193820677116899,-209.0352325439453,897.2798461914062,225.4336700439453,171.50399780273438,-51.17047119140625,550.5859375,-39.60872268676758,531.62353515625,5.930898189544678,75.66575622558594,-6.589241027832031,299.2490234375,10.095263481140137,174.82479858398438,3.246181964874268,74.7261962890625,-8.734399795532227,96.35052490234376,6.507768630981445,84.61466217041016,2669.168473468784,653280.4587036317,2815.01797839118,927503.486172706,15.103987916924916,319.5837450919228,4999.788738658602,4319189.955757812,0.019142301539428,4.157144024169914e-05,0.6218368411064148,0.051389429718256,-0.0310784106005949,0.0033035844393201
140,0.0790914441047853,-374.6051940917969,4210.17138671875,159.7314910888672,1262.999755859375,18.351295471191406,1314.4337158203125,36.048824310302734,295.15972900390625,34.78358459472656,197.61688232421875,9.346996307373049,290.9575500488281,27.21407890319824,154.2259521484375,14.39553451538086,117.45783996582033,-2.359165668487549,172.34963989257812,14.854971885681152,100.61404418945312,1742.6869815698917,1492762.2093150362,2734.4705678756727,670975.709072393,17.168637779689753,240.1341407826285,3594.963308872582,9010222.922269505,0.0098051695922281,0.0002146093535437,0.7467907667160034,0.0408600084483623,0.0110074834662936,0.0393345110679037
141,0.1280644117335048,-301.7442321777344,6166.33740234375,190.03472900390625,1789.8492431640625,20.43604278564453,1836.710693359375,9.19235610961914,165.62498474121094,17.246498107910156,222.25680541992188,3.1799020767211914,361.5516357421875,11.067551612854004,149.98866271972656,-1.713612079620361,114.9375228881836,-9.024271965026855,121.35358428955078,10.07088851928711,85.08676147460938,1604.4955413435644,884292.0532755177,2201.602422568903,574864.1810347902,17.593875926051172,242.97906399453964,3080.970647098065,4090737.783661423,0.012070677326551,0.0001629283707746,0.6030742526054382,0.0774339810013771,-0.0043138271169927,0.0344397262198645
148,0.4835368975542208,-226.7156219482422,956.0737915039062,195.9222717285156,244.16395568847656,-34.51973342895508,1036.5924072265625,-52.9658432006836,297.2622985839844,0.1326404958963394,278.97332763671875,0.2538834512233734,188.44778442382807,10.002253532409668,115.78410339355467,22.88650894165039,143.37225341796875,6.967413902282715,65.13681030273438,-2.4895756244659424,88.5843276977539,1718.6037707890418,569256.768804756,2309.248925172013,543695.0903714144,14.254462185525488,292.3906459453499,3415.621455734205,3317739.324580682,0.0083523164383047,2.864676658332327e-05,0.6487298607826233,0.0740570724010467,0.0046967080195507,0.0224642985763853
182,0.2763397867847538,-270.857177734375,260.49871826171875,216.3011474609375,79.00947570800781,-15.092001914978027,355.93212890625,-83.34349822998047,108.69699096679688,-12.580281257629396,296.1981201171875,21.646934509277344,65.43204498291016,-8.1029634475708,133.56907653808594,-14.986522674560549,56.14196014404297,10.91344928741455,122.5044174194336,15.51868724822998,66.35978698730469,1652.0245992943396,237672.4303612873,1685.1226758334003,139085.15090111297,13.188382632348445,257.44328023366364,3466.571123850153,1164768.7254106689,0.0089590268172577,1.2762311809280907e-05,0.6802224516868591,0.0552581474184989,0.0017698693142952,0.0048358647145875
190,0.1481837600365093,-314.3230895996094,1023.3798217773438,188.4794311523437,327.9595642089844,-24.230960845947266,599.61083984375,-46.63218688964844,205.7265625,1.2919212579727173,187.4243927001953,1.4879789352416992,226.7273406982422,1.8215539455413816,103.2237548828125,8.957512855529785,101.42520904541016,1.6881941556930542,64.57515716552734,-4.404581546783447,75.25559997558594,2041.564429262993,908623.6687123368,2692.544802538508,420719.3507104878,14.128203074669564,351.255262013748,3745.100653246234,3803841.73097011,0.0085015682804792,4.803891586518033e-05,0.734055757522583,0.043569479137659,0.0366026345378488,0.0430324807111439
193,0.0940376065352948,-387.3035888671875,3591.791259765625,190.4534149169922,1475.7552490234375,-9.20754623413086,1071.17626953125,-53.93552017211914,375.949951171875,-4.593592643737793,207.22560119628903,10.607824325561523,140.34332275390625,1.4783573150634766,86.93213653564453,2.8453288078308105,97.6427993774414,4.579914569854736,59.1006088256836,0.4359136819839477,61.53316879272461,1706.367354647167,949308.015626984,2207.920995768462,737845.9610274851,13.077508351331575,277.9600062300412,3319.4008939889254,4329057.523519116,0.0074252368403495,3.966037867859529e-05,0.7711750864982605,0.0321665629744529,-0.0344605607056045,0.0419626312004304
194,0.1119544216744866,-363.1407165527344,2961.410400390625,184.2557373046875,1249.0313720703125,-5.596882343292236,772.6112670898438,-50.6047248840332,359.0697326660156,-3.6920394897460938,182.7332305908203,9.714733123779297,116.62351989746094,0.0167633239179849,95.73657989501952,4.714577674865723,73.59077453613281,6.488433361053467,59.15094375610352,-1.7031755447387695,58.42807769775391,1578.35509610739,366644.41003056034,2058.113631294631,358277.9386692471,13.294850225905623,295.06380892070456,3051.184842021064,1856339.5423565567,0.006661188664428,1.4868367309995523e-05,0.7756168246269226,0.0314477756619453,0.0060831298910069,0.0447565388278895
197,0.0591602339002794,-432.0904235839844,3498.14990234375,146.25091552734375,1666.2325439453125,27.689271926879883,816.3428955078125,-27.770910263061523,912.7034301757812,-14.689950942993164,148.53518676757812,5.090177536010742,141.0242919921875,6.981467247009277,130.94630432128906,3.779242753982544,61.27848815917969,2.119595050811768,51.17970657348633,-0.5751720666885376,46.35471725463867,1172.379731150986,266683.34126859315,1761.5499877081825,248739.98277443185,12.954936470050209,224.5921068497321,2062.7209953966244,1169911.2715459836,0.0047799701551971,9.070977845869765e-06,0.7577365636825562,0.0419232286512851,0.0599904859269941,0.0477136417720494
200,0.1384096881495496,-319.5497131347656,1223.2923583984375,186.6626434326172,308.0002136230469,-22.041309356689453,747.61279296875,-56.9196662902832,154.7607879638672,3.0572190284729004,244.0537567138672,15.214165687561035,204.4286193847656,2.2727034091949463,106.83494567871094,4.668987274169922,96.68334197998048,4.257987022399902,60.23512268066406,-1.7528057098388672,79.72460174560547,1951.744006309827,877473.9746029401,2226.71678953618,394878.9387298085,13.6273279285737,333.1840558766281,3872.531523116953,2889448.25647844,0.0091793552250817,5.679121890165893e-05,0.7479258179664612,0.0380862914025783,0.0558735393297114,0.029726725577355
203,0.0963822820067821,-405.67572021484375,1849.351806640625,165.97341918945312,434.5939636230469,19.86664581298828,1068.1624755859375,-25.965959548950195,303.7528076171875,-5.6384596824646,304.0289611816406,0.8944026827812195,132.79742431640625,-2.67880916595459,105.2018585205078,-2.1490318775177,121.94701385498048,-5.401690483093262,92.2064208984375,-9.36684513092041,71.77399444580078,1336.0288828634418,343258.1722219139,2191.127948838416,403377.3117385612,14.90757208350449,257.9186590949463,2094.5443325105075,2153416.888237444,0.004742214603209,8.588082995562308e-06,0.7116568684577942,0.0476326532661914,-0.0046607667310866,0.0393400889492395
204,0.1250476518253919,-349.1616516113281,1837.5079345703125,190.55050659179688,394.9937438964844,-16.93171501159668,1461.7674560546875,-33.488075256347656,290.3789978027344,-6.345322132110596,515.9024658203125,-13.872663497924805,157.3952178955078,7.44081974029541,138.4062957763672,18.211545944213867,98.03515625,0.8499506115913391,73.47681427001953,-2.0656814575195312,66.69086456298828,1941.8139717432696,1497921.8139240397,2795.3023948951013,476063.4543919927,14.297337647339084,327.8695283704212,3280.222162919474,5526579.699125858,0.0078202530814263,8.432443501835007e-05,0.7581107020378113,0.0353738330304622,-0.0190564585837816,0.0318148214055573
207,0.0696749257592953,-453.7713623046875,4516.36279296875,115.71587371826172,3136.7802734375,29.75535011291504,561.5164184570312,-15.067251205444336,830.4392700195312,-12.001272201538086,221.19081115722656,-1.702690362930298,138.16619873046875,-1.4667212963104248,119.88895416259766,-3.4943864345550537,59.865760803222656,-3.950634717941284,71.13416290283203,-4.7769036293029785,83.0610122680664,1530.985598952419,1299534.3765960855,2253.527518990325,1714890.2612181618,13.4832378063577,180.2082192651633,2661.2349055974382,8516073.740202641,0.0061030758493728,2.8494070030085584e-05,0.6481775641441345,0.0791762992739677,0.0302811237517569,0.0614866783996609
210,0.168557178663212,-299.8969421386719,1000.7129516601562,188.8282012939453,278.8244323730469,-22.655258178710938,420.1325073242188,-48.929386138916016,132.52767944335938,-0.8096718788146973,132.6804962158203,-1.7290894985198977,139.1048126220703,-1.0934617519378662,73.32083129882812,12.00592803955078,70.63009643554688,3.919655561447144,54.185768127441406,-5.202500820159912,65.81504821777344,1917.1675496388325,515800.6129472053,2516.0195322801787,298589.4808267776,13.839634670580264,339.48118516420845,3532.987268364218,2250677.2297405857,0.007990438514448,2.706921344358716e-05,0.7450178265571594,0.0401265211403369,-0.0296345815954667,0.0288318039887019
211,0.1521807763620885,-315.490234375,1164.1539306640625,190.3303680419922,272.38995361328125,-4.504815101623535,642.1599731445312,-51.61094284057617,181.14422607421875,-11.044188499450684,189.0737762451172,3.362431526184082,168.85205078125,1.5161821842193604,78.21275329589844,3.426452875137329,106.27375793457033,0.4177942872047424,70.30093383789062,-2.703965425491333,53.35440444946289,1654.7619442561283,467650.1291530322,2101.4162350228253,602703.2283771834,13.60818233366322,299.38464401924574,3113.599973313764,2919670.601470411,0.0072922617210954,1.46646083449769e-05,0.755001425743103,0.0364363007247448,0.0006132517990831,0.026059108127717
212,0.1192074749628672,-327.20098876953125,947.7236938476562,190.0697784423828,271.4037170410156,-36.47944259643555,745.6819458007812,-38.95304870605469,212.96543884277344,12.173593521118164,261.7991638183594,-9.929153442382812,167.64024353027344,-8.743903160095215,149.97119140625,18.08327293395996,99.38262939453124,7.320784091949463,201.3377380371093,-11.689690589904783,83.1896743774414,2458.0659190072693,1267377.352014427,3100.2615290548624,747167.8562098227,14.191122747015266,375.0918845959423,5314.814197077857,7387594.770000593,0.0114569043340116,7.452271497834694e-05,0.7718650102615356,0.0317232683300972,0.0165686387353158,0.0292669690316421
213,0.0782192477345031,-415.11419677734375,1783.03271484375,171.06301879882812,511.6273193359375,31.80158042907715,1172.57080078125,-27.51519775390625,336.260986328125,-18.867055892944336,606.0572509765625,-6.6764092445373535,103.09764099121094,3.7401046752929688,132.12493896484375,12.73242473602295,49.97042083740234,4.417693138122559,61.18427658081055,-8.148078918457031,46.8155403137207,1177.0313084978427,437728.847561445,1761.0901606202233,402181.5415910929,13.341627621873323,231.30434713444583,2067.4161051437723,2462989.5940858102,0.0049582910280038,1.5892888605594787e-05,0.7751814126968384,0.0300411116331815,-0.036526747907089,0.0283328038000927
255,0.1502699891564832,-343.6746826171875,1515.9888916015625,186.0199279785156,734.63720703125,15.054986953735352,605.6454467773438,-42.39344787597656,350.5251159667969,-11.164010047912598,284.3280944824219,2.131267070770264,73.93718719482422,-5.605004787445068,112.06065368652344,1.6628777980804443,67.1098403930664,9.921867370605469,62.96078109741211,3.4254510402679443,50.80069732666016,1189.4575613091529,255590.90727361184,1621.734860413465,257970.9923551145,12.989243246721792,261.4910226587073,2083.0775902328373,1361503.6947603282,0.0053488117848922,8.868152932051417e-06,0.7596901059150696,0.0356872230768203,-0.0108794169939806,0.0088885884111197
256,0.2904110450338033,-215.8011779785156,425.0452270507813,200.0411529541016,116.90554809570312,-61.113548278808594,298.77880859375,-56.71956253051758,215.7213592529297,7.89956521987915,101.39675903320312,-4.096036911010742,217.2243194580078,7.875369071960449,88.61187744140625,20.60009765625,69.57062530517578,-2.985529899597168,98.84405517578124,-3.872145891189575,56.565185546875,2523.3226345731346,591374.8565791836,2969.827231074689,551859.1086589114,13.37144943860322,339.0214380042832,4855.152111548469,3197961.938967621,0.0115004909850557,2.9343875019655474e-05,0.746902585029602,0.0349545702338218,0.0022877631717717,0.0019110135225147
