track_id,rms_energy,mfcc_1_mean,mfcc_1_var,mfcc_2_mean,mfcc_2_var,mfcc_3_mean,mfcc_3_var,mfcc_4_mean,mfcc_4_var,mfcc_5_mean,mfcc_5_var,mfcc_6_mean,mfcc_6_var,mfcc_7_mean,mfcc_7_var,mfcc_8_mean,mfcc_8_var,mfcc_9_mean,mfcc_9_var,mfcc_10_mean,mfcc_10_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,spectral_contrast_mean,spectral_contrast_var,spectral_rolloff_mean,spectral_rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,chroma_features_mean,chroma_features_var,tonnetz_mean,tonnetz_var
122578,0.0562385702616327,-417.82755,472.27432,178.22751,417.47946,-78.86426,304.74356,-77.88425,214.88892,-8.833556,93.79701,-20.052551,177.98799,-16.101082,101.67438,-1.8710731,107.686295,-16.231102,86.54785,-10.526029,101.54795,2774.5189065165914,417685.6350890898,2496.959093610954,492489.1091296485,17.666954765659135,333.72404528091727,4676.069843474224,2326124.1236531506,0.0162707722357912,2.8008192309986983e-05,0.37132722,0.10059853,0.0683439818823827,0.1005073428504848
122579,0.2079479701758752,-351.26025390625,624.4451904296875,203.9530334472656,649.4168090820312,32.48979949951172,736.6058959960938,-37.93583297729492,294.1136474609375,-9.127059936523438,206.1209411621093,12.28962230682373,107.25704193115234,-0.3992445170879364,178.9912567138672,-5.012695789337158,97.1939926147461,5.009836673736572,62.96567153930664,6.417410373687744,62.40402603149414,1018.3283503062964,337204.7937780749,1140.6262767784713,190291.95066861823,14.620269363702816,197.50690975852623,1820.4891614911603,1113630.4884196129,0.0063443389590324,2.163882176543746e-05,0.6604604721069336,0.0703767910599708,0.1012004185720079,0.1102920003899113
122620,0.1893864079714478,-341.92041015625,1235.657958984375,180.9005889892578,302.9233703613281,16.177133560180664,827.08642578125,-21.52566719055176,413.77490234375,5.428493976593018,200.4981384277344,0.2907267212867737,99.22248840332033,-4.876700878143311,86.50116729736328,7.289587497711182,107.34332275390624,2.407628297805786,55.73047637939453,-9.840189933776855,63.25770568847656,1050.294910101174,246966.1049559973,1744.1271715632336,359240.93168394465,13.406300990618458,272.76975875179164,1694.724036795094,1437744.1279504283,0.0039618415461271,5.847557207678781e-06,0.7780840396881104,0.033318817615509,0.1455348359069974,0.0419237206505691
122621,0.1184569911535911,-394.9232177734375,936.8379516601562,141.28712463378906,195.968002319336,7.330512523651123,776.5025024414062,-33.75570297241211,222.52735900878903,-5.63301944732666,222.27886962890625,10.386999130249023,91.27936553955078,8.868157386779785,64.95890808105469,7.026786804199219,65.66177368164062,1.828540325164795,45.56435012817383,-1.448813557624817,54.628204345703125,1129.684706131512,426262.60147744656,1901.5486627625608,699714.7872532363,12.248878732434216,234.67800781426007,2176.291631084543,2435182.319066383,0.0028080081043846,5.675007195362686e-06,0.8212648630142212,0.0219339318573474,0.034617243807,0.0315483637741986
122622,0.1122788831329665,-387.2312316894531,1099.0513916015625,137.75526428222656,234.57095336914065,10.584121704101562,898.3306884765625,-29.014877319335938,240.6895751953125,-6.382280349731445,309.0286865234375,5.2462239265441895,119.6021957397461,4.884065628051758,96.960205078125,6.16293478012085,84.99413299560547,3.400975227355957,57.53876495361328,0.963594377040863,46.85271835327149,1258.6245861135349,609730.4370192608,2019.09398169556,974085.608608564,12.292078688125844,237.91846288065275,2482.027582159624,4130003.905142447,0.0032395262317274,7.910229149299998e-06,0.8115179538726807,0.0236659627407789,0.0276723461410073,0.0170895887345404
122623,0.1218607113941108,-375.0681457519531,888.6099243164062,151.15325927734375,194.8777770996093,-4.650666236877441,760.19091796875,-36.6900634765625,196.6779022216797,-1.6331701278686523,228.69918823242188,4.848910808563232,142.28671264648438,2.4102933406829834,91.35955047607422,7.112711429595947,90.7773208618164,0.2429201602935791,60.23117446899414,-5.422124862670898,50.01082229614258,1471.107782108464,559044.4422575166,2323.8920329091857,894703.1818691513,12.623627773086696,274.6331019679223,2832.2981159265587,3892423.5243380927,0.0040142473046541,7.438102768935005e-06,0.8123176693916321,0.0240836963057518,0.051640740375047,0.0162269328758716
122624,0.4365632773526867,-292.81280517578125,579.8875122070312,163.90528869628906,177.0062255859375,-37.807411193847656,401.3976745605469,-58.08607864379883,139.1648406982422,15.485846519470217,188.4361724853516,22.15577888488769,68.76649475097656,-0.3806885778903961,101.45050811767578,10.036027908325195,56.89300155639648,14.668416023254396,42.812591552734375,-1.4839353561401367,49.292816162109375,1367.3678076757078,441243.2296889247,2222.4748353923865,309077.76258048054,12.802161973063374,301.18023725266164,3062.9453325149443,2993740.284155867,0.002876913720578,9.281783616282983e-06,0.856866180896759,0.0184626821428537,-0.0321190583562142,0.0059984039927504
122625,0.2041675290447142,-362.3151550292969,201.496826171875,184.4464569091797,97.9244384765625,17.13138198852539,112.0127182006836,-72.0031509399414,97.8276824951172,-39.49553298950195,64.96392059326172,23.375228881835938,61.77985763549805,30.795175552368164,67.9580307006836,-4.683946132659912,140.99192810058594,-24.514612197875977,64.90838623046875,-11.973739624023438,43.4117431640625,1187.0260727919183,144942.27660237637,1268.050320614428,106333.9382355374,12.366089758927624,198.46114644568013,2597.081311326792,662335.5958008774,0.0052715470766451,5.235337342962439e-06,0.7861849665641785,0.0291740782558918,0.0405506728207981,0.0168899470097019
122626,0.2469057551681017,-322.3929748535156,1847.0386962890625,148.37240600585938,316.7918395996094,-25.873226165771484,1372.886474609375,-26.131017684936523,276.1541442871094,14.71357250213623,264.20526123046875,-2.102182626724243,160.19317626953125,-1.750125527381897,76.97723388671875,12.950486183166504,81.27098846435547,3.0171289443969727,61.997169494628906,-1.1319911479949951,36.73284530639648,1782.4891947519748,1172581.6404809237,3048.765755970134,1290827.478764644,12.434412695412169,292.3617870367823,3677.1039042485054,8882602.417947369,0.0037373739058497,1.3997125668869372e-05,0.8288730382919312,0.0216878857463598,0.0262812603865633,0.03052573885849
122627,0.1642344157879004,-348.78924560546875,2704.705322265625,136.86563110351562,301.6703796386719,-31.12336540222168,2638.182861328125,-21.92283821105957,415.2293090820313,8.326342582702637,502.8713684082031,-13.472208023071287,297.26220703125,-1.9283509254455569,128.93052673339844,9.72455596923828,206.2279357910156,-6.079695701599121,134.748291015625,0.2969973385334015,69.58918762207031,2872.2436970585186,6537173.930064622,3660.7143566616087,2728348.7648805496,12.508890604264725,285.21928146899234,5843.354704846285,27403817.037663203,0.009850141230452,0.0002421396913688,0.8067877888679504,0.0346928387880325,-0.0038125397178822,0.0035135198327664
