track_id,rms_energy,mfcc_1_mean,mfcc_1_var,mfcc_2_mean,mfcc_2_var,mfcc_3_mean,mfcc_3_var,mfcc_4_mean,mfcc_4_var,mfcc_5_mean,mfcc_5_var,mfcc_6_mean,mfcc_6_var,mfcc_7_mean,mfcc_7_var,mfcc_8_mean,mfcc_8_var,mfcc_9_mean,mfcc_9_var,mfcc_10_mean,mfcc_10_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,spectral_contrast_mean,spectral_contrast_var,spectral_rolloff_mean,spectral_rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,chroma_features_mean,chroma_features_var,tonnetz_mean,tonnetz_var
89350,0.1425449466902963,-419.1582,262.40097,178.51308,182.81757,71.14946,73.40051,-11.185952,138.12973,-32.85002,43.47179,-11.495058,57.446674,11.5953665,42.832096,13.102392,46.31164,3.9592168,46.254738,-2.2298322,35.869705,679.9220762853896,88723.63997747196,1497.669299569939,125822.29380411784,13.182999771250854,200.4775585851644,1072.4270819915328,282139.95756879734,0.0030425329331547,3.963726150428584e-06,0.80983984,0.02734638,-0.0869107014253862,0.0246848618389825
89376,0.1208028773423061,-425.8008117675781,304.0926513671875,167.24073791503906,189.8036651611328,38.00761413574219,108.87030029296876,-46.29224395751953,178.64877319335938,-42.41417694091797,59.070919036865234,0.91142076253891,76.98639678955078,21.509416580200195,43.856632232666016,10.205070495605469,44.12857055664063,-4.528907775878906,35.13899230957031,-6.076345443725586,31.707672119140625,781.7366396042602,130961.15961156356,896.8667295389406,111769.21873726675,11.587957693459373,175.67889539701247,1500.8122731639623,462518.0729494175,0.003239423978237,3.39545246485611e-06,0.8247408866882324,0.0211286582052707,0.0115033500657757,0.0141846348523423
89441,0.1863640024531214,-366.8506164550781,3306.4248046875,132.7112274169922,1199.938232421875,20.673248291015625,1769.7894287109375,-4.985811233520508,507.9641723632813,3.639435052871704,555.38134765625,-4.810175895690918,172.78326416015625,3.761185646057129,138.82568359375,22.397920608520508,141.30108642578125,15.50547981262207,65.25284576416016,0.3732003569602966,84.75537109375,1448.5758062936502,2037825.2014174704,2569.039839420204,844761.8281476514,13.462894089169527,256.5593695056787,2273.797499487166,8667109.65622497,0.0051684808369447,9.395210341414264e-05,0.7953535318374634,0.0361847504973411,0.1012799118944912,0.044792031031105
89445,0.2953381379514572,-308.17578125,1421.22412109375,152.82379150390625,337.8783264160156,-36.90896224975586,1317.4539794921875,-44.256595611572266,339.7681884765625,18.803884506225582,622.9990234375,11.000202178955078,119.42821502685548,-2.7734508514404297,200.481185913086,16.178308486938477,94.56273651123048,10.498675346374512,89.06369018554688,-11.309215545654297,74.33782196044922,1877.162349415584,1320621.1086089322,2643.1075523477675,815500.5636204827,12.718362912320474,304.27590057136854,4009.035079526046,7203093.561065942,0.0050591160149578,2.826446610578764e-05,0.8521822094917297,0.0196027103811502,-0.0388353072237318,0.0130318944296107
89447,0.2731849823818458,-259.2796630859375,713.6434326171875,163.31800842285156,269.4097900390625,-67.27327728271484,538.2067260742188,-60.231082916259766,238.39505004882807,20.33782386779785,223.64051818847656,9.624446868896484,120.10944366455078,-0.099938116967678,70.80567932128906,16.964035034179688,96.10086822509766,0.0970911979675293,55.30925369262695,-12.795395851135254,46.6804084777832,2810.991979789765,1406549.1320631742,3160.402722786728,447158.1955763653,12.700591025337468,334.0191671230627,5590.120387158703,4840459.675473336,0.0103563432400543,6.0908174484008825e-05,0.7841813564300537,0.031709786504507,-0.0210075980202175,0.0030073865304893
89456,0.2498006806626928,-311.6293334960937,1904.95751953125,143.13734436035156,633.027099609375,-61.66072463989258,1392.86083984375,-39.199310302734375,416.7317504882813,33.9301643371582,434.1006164550781,7.478460788726807,214.4492950439453,-8.49719524383545,153.79771423339844,13.154574394226074,213.9930877685547,3.9132909774780273,91.66004943847656,-7.359241485595703,116.82528686523438,3049.655325638378,3138455.268747092,3393.532000952683,789924.9159043516,13.170625796665275,334.6820215523269,6348.922781569966,10124177.598032886,0.0108137944452591,0.0001379767516683,0.7867385149002075,0.0405073724687099,0.0118617058767086,0.0049603748922731
89473,0.2449801627863618,-276.7567138671875,1564.13232421875,163.5536346435547,349.1983337402344,-71.49575805664062,1041.9561767578125,-56.24811172485352,415.11517333984375,15.962946891784668,360.3802185058594,-2.27637267112732,182.2528076171875,-1.290042757987976,104.31143951416016,19.85979461669922,117.22795867919922,1.072185754776001,94.2251434326172,-9.174687385559082,57.03536605834961,3062.671401541612,1648370.299692499,3436.586230588893,771740.5426395319,12.807835919076576,350.32747389081726,6177.612617421008,7388788.754096513,0.0113409679227156,6.454890959065024e-05,0.7575127482414246,0.0425767637789249,-0.0083929988406536,0.0032370509742686
89474,0.1156502289294237,-356.8756103515625,1524.2919921875,142.42205810546875,284.6292419433594,-26.620811462402344,1183.3739013671875,-37.83292388916016,314.8749084472656,4.137034893035889,386.7847900390625,-7.012020587921143,186.12863159179688,-5.243725299835205,100.2572250366211,20.486003875732425,166.20498657226562,11.6397705078125,69.65193176269531,-8.492270469665527,88.21106719970703,2148.547333417277,1572931.548317438,3000.9966963761435,1208054.494723755,13.11427224704798,310.3715682827018,4822.068979308874,10839688.753900932,0.0063951772227629,3.5327848232801986e-05,0.7953085899353027,0.0394906178116798,0.0268633529622857,0.0099873392893844
89477,0.2422603669285803,-296.32867431640625,647.0984497070312,173.28619384765625,236.9769897460937,-53.80730819702149,466.3795776367188,-55.16006851196289,213.7418670654297,6.12230110168457,196.939697265625,-4.166849136352539,168.78445434570312,2.0590646266937256,68.99530029296875,20.44535446166992,100.25263214111328,1.0817055702209473,58.84981536865234,-7.581634521484375,48.72896957397461,2248.4050979834083,1310387.2320810598,3032.6898923787858,844485.7232911628,12.548893522259792,320.12404832329094,4461.07260087532,7302871.464329749,0.0071356404448655,3.14622862465575e-05,0.7776150107383728,0.0332475490868091,0.0001401548833722,0.0198220531357168
89482,0.218108103997167,-290.0384826660156,1631.09228515625,176.59933471679688,323.4887390136719,-62.03363800048828,1097.7349853515625,-62.541053771972656,248.9564819335937,13.371448516845703,296.9178466796875,1.9955341815948489,149.08596801757812,-2.5944595336914062,128.9275665283203,19.09317207336425,144.30076599121094,-1.657752513885498,60.6155891418457,-18.431201934814453,83.5683364868164,2661.2071352920416,1123911.0302421986,3025.6062854626625,622680.7344192537,13.375535917396356,363.9612792879564,5355.528743600683,6096406.900497665,0.0106867767438139,4.22043670152615e-05,0.753359317779541,0.0358131602406501,0.0138672848893646,0.0151063865755745
